q_value	p_value	UCSC_RefGene_Accession
0.008898595435426178	0.00040323015559102783	NM_023107
0.008898595435426178	0.00040323015559112795	NM_023108
0.008898595435426178	0.00040554852632036423	NM_001128424
0.008898595435426178	0.00040554852632037	NM_001031700
0.008898595435426178	0.00040554852632037	NM_016613
0.008898595435426178	0.0004057251981901838	NR_026854
0.008898595435426178	0.00040879403444261833	NM_033124
0.008898595435426178	0.0004122797786359587	NM_152355
0.008898595435426178	0.00041354644779934414	NM_000721
0.008898595435426178	0.00041570851166925616	NM_005815
0.008898595435426178	0.0004164734029932043	NM_006435
0.008898595435426178	0.0004172759326177833	NM_001161560
0.008898595435426178	0.0004172759326464554	NM_001161565
0.008898595435426178	0.0004172759326470598	NM_001161562
0.008898595435426178	0.00041727593266079657	NM_001161563
0.008898595435426178	0.0004172759326798353	NM_015028
0.008898595435426178	0.00041727593268848834	NM_001161561
0.008898595435426178	0.0004172759326964167	NM_001161564
0.008898595435426178	0.0004172759328044161	NM_001161566
0.008898595435426178	0.00041942519856640265	NM_145315
0.008898595435426178	0.0004206344662795564	NM_001033028
0.008898595435426178	0.0004218605355614802	NM_003241
0.008898595435426178	0.00042198881225226907	NR_026590
0.008898595435426178	0.0004236763092306795	NM_173620
0.008898595435426178	0.0004250690308827102	NM_000121
0.008898595435426178	0.00043009688159328225	NM_001924
0.008898595435426178	0.0004308366166439323	NR_033233
0.008898595435426178	0.0004308366166439331	NM_001075098
0.008898595435426178	0.00043088859605332013	NM_145059
0.008898595435426178	0.0004312150013447965	NM_198178
0.008898595435426178	0.0004315248476279115	NM_024735
0.008898595435426178	0.00043401656265159677	NM_024648
0.008898595435426178	0.0004340165626536094	NM_175902
0.008898595435426178	0.0004344335115233082	NM_020806
0.008898595435426178	0.0004344335115242236	NM_001024218
0.008898595435426178	0.00043714593431824766	NM_004824
0.008898595435426178	0.00043719602953856993	NM_033135
0.008898595435426178	0.0004371960295424645	NM_025208
0.008898595435426178	0.00043845854957053754	NM_001029989
0.008898595435426178	0.00043845854957053884	NM_014736
0.008898595435426178	0.0004386120071535341	NM_001159846
0.008898595435426178	0.0004386120071535369	NM_032868
0.008898595435426178	0.0004386565486486096	NM_145206
0.008898595435426178	0.00043990804267538095	NR_026775
0.008898595435426178	0.00044088993267600384	NR_026776
0.008898595435426178	0.00044375499797336235	NM_198568
0.008898595435426178	0.0004443913626400039	NM_016520
0.008898595435426178	0.00044632363943228635	NM_002877
0.008898595435426178	0.00044859153808241096	NM_005606
0.008898595435426178	0.00044859153808241334	NM_001008530
0.008898595435426178	0.0004500525018213724	NM_199141
0.008898595435426178	0.0004506121072125015	NM_001042493
0.008898595435426178	0.0004506121072125015	NM_020425
0.008898595435426178	0.0004535294332818213	NM_006722
0.008898595435426178	0.00045410416132619593	NM_020199
0.008898595435426178	0.0004552041551412322	NM_001145009
0.008898595435426178	0.00045520415514123445	NM_007048
0.008898595435426178	0.00045520415514123445	NM_194441
0.008898595435426178	0.00045520415514123885	NM_001145008
0.008898595435426178	0.0004571812086404803	NM_001083112
0.008898595435426178	0.0004572789384028392	NM_000408
0.008898595435426178	0.0004574244008080889	NM_001033677
0.008898595435426178	0.00045948059412553047	NM_182642
0.008898595435426178	0.0004614090619689913	NM_024721
0.008898595435426178	0.00046153647283375015	NM_001163
0.008898595435426178	0.0004660852786559897	NM_182644
0.008898595435426178	0.0004660852786560008	NM_005233
0.008898595435426178	0.00046788831523986884	NM_022451
0.008898595435426178	0.00046885318777312244	NM_005015
0.008898595435426178	0.0004698447632430124	NM_006407
0.008898595435426178	0.0004716793975864074	NM_014584
0.008898595435426178	0.00047413567350539613	NM_133510
0.008898595435426178	0.0004752072156405087	NM_006353
0.008898595435426178	0.00047746083551729497	NM_002731
0.008898595435426178	0.00047746083551729497	NM_207578
0.008898595435426178	0.00047824129991327175	NM_001079864
0.008898595435426178	0.00047824129991373075	NM_006024
0.008898595435426178	0.0004785523683738676	NM_015103
0.008898595435426178	0.00047979436838594097	NM_001009999
0.008898595435426178	0.00047979436838594194	NM_015013
0.008898595435426178	0.0004820694764167023	NM_006100
0.008898595435426178	0.00048258629498874834	NM_017845
0.008898595435426178	0.00048280392717936184	NM_001105562
0.008898595435426178	0.0004828039271793734	NM_006048
0.008898595435426178	0.0004853528577561703	NM_003592
0.008898595435426178	0.0004869961191654456	NM_032194
0.008898595435426178	0.0004942197892928647	NM_175067
0.008898595435426178	0.0004952399515721731	NM_172140
0.008898595435426178	0.000495524140542783	NM_001006657
0.008898595435426178	0.0004955241405427864	NM_020779
0.008898595435426178	0.0004957176594342774	NR_024610
0.008898595435426178	0.0004957176594342774	NR_024611
0.008898595435426178	0.0004957176594342794	NM_005340
0.008898595435426178	0.0004964546960156606	NM_003704
0.008898595435426178	0.0004968639609152478	NM_005688
0.008898595435426178	0.0004981971935334751	NM_025251
0.008898595435426178	0.0004990105135239062	NM_152945
0.008898595435426178	0.0005000450793990587	NM_004990
0.008898595435426178	0.0005008128128309301	NM_014608
0.008898595435426178	0.0005009291094173233	NM_024077
0.008898595435426178	0.0005021187875290151	NR_015431
0.008898595435426178	0.0005026143490641467	NM_004985
0.008898595435426178	0.0005026143491496884	NM_033360
0.008898595435426178	0.000503916711486039	NR_027107
0.008898595435426178	0.0005046758573196748	NM_001166017
0.008898595435426178	0.0005046758573206206	NM_145061
0.008898595435426178	0.0005053587518193374	NM_019555
0.008898595435426178	0.0005071488212583193	NM_014630
0.008898595435426178	0.0005074759085620013	NM_198177
0.008898595435426178	0.0005077713830962819	NM_001083621
0.008898595435426178	0.0005077713830962854	NM_014870
0.008898595435426178	0.0005101462234023891	NM_024106
0.008898595435426178	0.0005106212045820736	NR_028408
0.008898595435426178	0.0005110385235229957	NM_138459
0.008898595435426178	0.0005115719167103061	NR_002576
0.008898595435426178	0.0005119628458642833	NM_152564
0.008898595435426178	0.0005119628458643064	NM_017890
0.008898595435426178	0.0005131011997894467	NM_182648
0.008898595435426178	0.0005131011997894549	NM_013448
0.008898595435426178	0.0005133942019605551	NM_004446
0.008898595435426178	0.0005161629879853395	NM_000978
0.008898595435426178	0.0005165101689763887	NM_017699
0.008898595435426178	0.0005195306627286246	NM_001005909
0.008898595435426178	0.0005195306627286271	NM_016291
0.008898595435426178	0.0005203568037544021	NM_001032296
0.008898595435426178	0.0005212881936157061	NM_138348
0.008898595435426178	0.000521605192542163	NM_152745
0.008898595435426178	0.0005222287418312021	NM_001101676
0.008898595435426178	0.0005233256669829555	NR_024153
0.008898595435426178	0.0005256715645205786	NM_001164473
0.008898595435426178	0.000525671564520592	NM_001024948
0.008898595435426178	0.0005256715645205936	NM_017737
0.008898595435426178	0.0005276665818161514	NM_015025
0.008898595435426178	0.0005310303421908914	NM_001005910
0.008898595435426178	0.0005310303421908966	NR_027437
0.008898595435426178	0.0005310303421908975	NM_001146179
0.008898595435426178	0.0005310303421908987	NM_001005911
0.008898595435426178	0.0005310303421908988	NM_001146178
0.008898595435426178	0.000531030342190905	NR_027438
0.008898595435426178	0.0005316945744667269	NM_017719
0.008898595435426178	0.0005316945744667319	NM_001100594
0.008898595435426178	0.0005354906552460037	NM_139021
0.008898595435426178	0.0005369269159824384	NM_001001872
0.008898595435426178	0.0005376609723857597	NM_020714
0.008898595435426178	0.0005376807586012684	NM_024036
0.008898595435426178	0.0005380382528256096	NM_018700
0.008898595435426178	0.0005391422109000847	NM_015548
0.008898595435426178	0.0005402824411945981	NM_001080419
0.008898595435426178	0.0005403811116135985	NM_148893
0.008898595435426178	0.0005436824468905626	NM_000696
0.008898595435426178	0.0005442229729601967	NM_001166287
0.008898595435426178	0.0005455028282622024	NM_020211
0.008898595435426178	0.0005455814283609387	NM_015271
0.008898595435426178	0.0005491554888603723	NM_020108
0.008898595435426178	0.0005491554888603723	NM_020110
0.008898595435426178	0.0005491554888603734	NM_001612
0.008898595435426178	0.0005491554888603734	NM_020109
0.008898595435426178	0.000549155488860375	NM_020069
0.008898595435426178	0.000549155488860375	NM_020107
0.008898595435426178	0.0005491554888603773	NM_020113
0.008898595435426178	0.0005491554888603773	NM_020115
0.008898595435426178	0.0005491554888603802	NM_020111
0.008898595435426178	0.0005508846846446491	NM_014255
0.008898595435426178	0.0005531322537706528	NM_022458
0.008898595435426178	0.0005579594377521031	NM_001622
0.008898595435426178	0.0005589058006335299	NR_027702
0.008898595435426178	0.0005589058006335338	NR_027703
0.008898595435426178	0.0005589058006335364	NM_001160367
0.008898595435426178	0.0005589058006335364	NM_052988
0.008898595435426178	0.00055890580063354	NM_052987
0.008898595435426178	0.0005589058006335662	NM_001098533
0.008898595435426178	0.0005599873408739485	NM_014473
0.008898595435426178	0.0005601756165778979	NM_001122823
0.008898595435426178	0.0005601756165779015	NM_012087
0.008898595435426178	0.0005602847204977128	NM_003998
0.008898595435426178	0.0005602847204977245	NM_001165412
0.008898595435426178	0.0005624217643982363	NM_001616
0.008898595435426178	0.0005638814946418569	NR_027941
0.008898595435426178	0.0005638814946418569	NR_027942
0.008898595435426178	0.0005674915807185329	NM_001079526
0.008898595435426178	0.0005685323610164525	NM_207506
0.008898595435426178	0.0005686596674069933	NM_015346
0.008898595435426178	0.00057099946813466	NM_022087
0.008898595435426178	0.0005720095143995741	NM_014628
0.008898595435426178	0.000577513345741871	NM_201650
0.008898595435426178	0.0005775133457418721	NM_001135217
0.008898595435426178	0.0005775133457418721	NM_006992
0.008898595435426178	0.0005792081513469929	NM_002953
0.008898595435426178	0.0005803353369167729	NM_002431
0.008898595435426178	0.0005822417239137607	NM_003922
0.008898595435426178	0.0005853533189310296	NM_181805
0.008898595435426178	0.0005853533189310323	NM_007066
0.008898595435426178	0.0005853533189310362	NM_181804
0.008898595435426178	0.0005869008155552114	NM_018182
0.008898595435426178	0.000586900815561016	NM_001077498
0.008898595435426178	0.0005880440710335146	NM_016570
0.008898595435426178	0.0005906637556053947	NM_024653
0.008898595435426178	0.0005919715411409243	NM_001142301
0.008898595435426178	0.0005919715411409243	NM_153704
0.008898595435426178	0.0005919715411409405	NR_024522
0.008898595435426178	0.0005924841343748894	NM_021930
0.008898595435426178	0.0005967875085155614	NM_001168398
0.008898595435426178	0.0005967875085155614	NM_006416
0.008898595435426178	0.0005997051492832297	NM_178140
0.008898595435426178	0.0006014215504074632	NM_022917
0.008898595435426178	0.0006014215504074648	NM_139235
0.008898595435426178	0.0006025915982885276	NM_212555
0.008898595435426178	0.0006027733785989521	NM_001111097
0.008898595435426178	0.0006027733785989824	NM_002350
0.008898595435426178	0.0006068396574278102	NM_001030272
0.008898595435426178	0.0006068396574278154	NM_001178
0.008898595435426178	0.000606839657427824	NM_001030273
0.008898595435426178	0.000607606011565636	NM_016009
0.008898595435426178	0.0006080265754431786	NM_006700
0.008898595435426178	0.0006080265754431799	NM_001143906
0.008898595435426178	0.0006083896845455966	NM_001170630
0.008898595435426178	0.0006083896845456349	NM_004817
0.008898595435426178	0.0006083896845456391	NM_201629
0.008898595435426178	0.0006084612294702174	NM_015251
0.008898595435426178	0.0006107052833068644	NM_022353
0.008898595435426178	0.0006129206579898873	NM_024293
0.008898595435426178	0.0006146720111304432	NM_139281
0.008898595435426178	0.0006177422023500525	NM_005697
0.008898595435426178	0.000617821222844664	NM_001128835
0.008898595435426178	0.0006185842969088081	NM_014858
0.008898595435426178	0.0006207478738636605	NM_198120
0.008898595435426178	0.0006207478738787148	NM_004215
0.008898595435426178	0.0006218038983842035	NR_026884
0.008898595435426178	0.0006230574431171622	NR_026885
0.008898595435426178	0.0006230574431171631	NR_026883
0.008898595435426178	0.0006244376101941655	NM_003675
0.008898595435426178	0.0006249613102371892	NM_153768
0.008898595435426178	0.0006249613102423443	NM_138643
0.008898595435426178	0.0006249613102448136	NM_153769
0.008898595435426178	0.000624961310245426	NM_153770
0.008898595435426178	0.0006249613102852215	NM_012189
0.008898595435426178	0.0006281601458313976	NM_138644
0.008898595435426178	0.0006343148602837301	NM_001145125
0.008898595435426178	0.0006364214892456294	NM_013446
0.008898595435426178	0.0006378860565658733	NM_016260
0.008898595435426178	0.0006400264082381918	NM_018067
0.008898595435426178	0.0006438778954161891	NM_018138
0.008898595435426178	0.0006451664615175124	NM_001127174
0.008898595435426178	0.0006458890673557561	NM_153358
0.008898595435426178	0.0006468665587267885	NM_015509
0.008898595435426178	0.0006468665587267916	NR_024260
0.008898595435426178	0.000649616530209812	NR_028077
0.008898595435426178	0.00065014174556735	NM_003517
0.008898595435426178	0.000654587921990299	NM_001102454
0.008898595435426178	0.000657182614526074	NM_138720
0.008898595435426178	0.0006572939578651324	NR_027408
0.008898595435426178	0.0006622502683385065	NM_001262
0.008898595435426178	0.0006634655087325402	NM_001099282
0.008898595435426178	0.0006634655087325447	NM_001099284
0.008898595435426178	0.0006634655087325469	NM_001099283
0.008898595435426178	0.0006672841484494301	NM_002100
0.008898595435426178	0.0006702321864890043	NM_020376
0.008898595435426178	0.0006702384532630592	NM_182943
0.008898595435426178	0.0006702384532630603	NM_000935
0.008898595435426178	0.0006757094097930936	NM_003182
0.008898595435426178	0.0006757094097931014	NM_013996
0.008898595435426178	0.0006757094097931106	NM_013997
0.008898595435426178	0.000675709409793123	NM_013998
0.008898595435426178	0.0006765751932335064	NM_014112
0.008898595435426178	0.0006769150356560609	NM_145116
0.008898595435426178	0.0006769150356560624	NM_145114
0.008898595435426178	0.0006790520629536285	NM_015525
0.008898595435426178	0.0006795851998175229	NM_197957
0.008898595435426178	0.0006797597576429643	NM_145112
0.008898595435426178	0.0006797597576429737	NM_002382
0.008898595435426178	0.0006797597576429737	NM_145113
0.008898595435426178	0.0006803097357249323	NM_007252
0.008898595435426178	0.0006803097357249966	NM_001166018
0.008898595435426178	0.0006820150918155671	NM_025054
0.008898595435426178	0.0006836366440758131	NM_001745
0.008898595435426178	0.000688634078523457	NM_001011658
0.008898595435426178	0.000688634078523457	NM_014563
0.008898595435426178	0.0006913997102283583	NM_004627
0.008898595435426178	0.0006916545355302433	NM_013283
0.008898595435426178	0.000692543375960629	NM_016216
0.008898595435426178	0.0006942700739290037	NM_031939
0.008898595435426178	0.0006942700739290104	NM_001127175
0.008898595435426178	0.0006942700739290104	NM_001127176
0.008898595435426178	0.0006944543562163795	NM_024063
0.008898595435426178	0.0006944543562164812	NR_027635
0.008898595435426178	0.0006945207319199456	NM_001017969
0.008898595435426178	0.0006947528026635918	NM_138805
0.008898595435426178	0.0006956120368185475	NM_001160008
0.008898595435426178	0.0006973489610991724	NR_023316
0.008898595435426178	0.0006973489610997989	NM_001127214
0.008898595435426178	0.0006984938966351749	NM_032799
0.008898595435426178	0.0006989833259086759	NM_001160005
0.008898595435426178	0.000698983325908692	NM_013958
0.008898595435426178	0.0007061564032041461	NM_015938
