q_valuepi0=1	p_value	UCSC_RefGene_Accession
0.02199936488012856	0.00600742923317254	NM_199179
0.02199936488012856	0.006007429233172709	NM_032123
0.02199936488012856	0.006007429233172765	NM_199180
0.022005049891383074	0.006009667299120479	NR_028334
0.022005569797702827	0.0060105187407179655	NM_002275
0.022005569797702827	0.006011250854380111	NM_006642
0.022005569797702827	0.006011866267410058	NM_012405
0.022008632552454794	0.006013388759658381	NM_003670
0.022010773969568583	0.006015431214416834	NM_017581
0.022010773969568583	0.006016199239186315	NR_026679
0.022010773969568583	0.006016199239186338	NR_026687
0.022010773969568583	0.006016717144482619	NM_006053
0.022025398727030774	0.006021417157470251	NM_017437
0.022025398727030774	0.0060220874253659575	NM_031889
0.02202550709256984	0.006022803335339718	NM_006449
0.022047479942185137	0.006030315528904046	NM_002361
0.022047479942185137	0.006030315528904047	NM_080600
0.022047479942185137	0.0060308726370176145	NM_005398
0.022050101785660792	0.006032276864152233	NR_029779
0.022051387815082705	0.006033315772550671	NM_198996
0.02205610750459739	0.0060355179512607314	NM_001142800
0.02205610750459739	0.0060362143384591355	NR_030306
0.02205610750459739	0.006036668795425421	NM_152262
0.02206183912293265	0.006038924929736502	NR_030279
0.022062581679172494	0.006039815623892613	NM_007165
0.022073736849386343	0.006043557228627089	NM_005958
0.02207597317328173	0.006045545217796743	NM_017726
0.02207597317328173	0.006045545217796882	NM_001130143
0.022076286620866026	0.006046318919343565	NM_017694
0.022077512194716705	0.006047342484693543	NM_002881
0.022078822401162428	0.006048389311117968	NM_014603
0.022083298824071	0.006050596577186404	NM_020372
0.022083298824071	0.006050991769766323	NM_000661
0.022096391768075405	0.0060552678257687785	NM_005074
0.022101823288891435	0.006057444932046147	NM_178457
0.022115727209659885	0.0060624033050813925	NM_001134888
0.022115727209659885	0.006062633763026973	NM_139015
0.022129804439843956	0.006067182316513584	NM_001795
0.02213061029333102	0.006068092808042406	NM_003714
0.02213370317191659	0.006069630510875488	NM_000179
0.022136825920548726	0.006071176598512803	NM_014790
0.022144097395037452	0.0060738608265879825	NM_001033602
0.02214661570556217	0.006075241623723105	NM_018401
0.022154871927107897	0.006078450610837336	NM_013366
0.022154871927107897	0.006078887087621118	NM_174938
0.02215918467057627	0.00608076087099661	NM_002257
0.022168330489388873	0.0060846520620992895	NM_001165903
0.022168330489388873	0.006084652062099663	NM_004603
0.02219340307141139	0.006094299908653889	NM_000627
0.02219340307141139	0.006094299908654078	NM_001166264
0.02219340307141139	0.006094299908654096	NM_001166266
0.02219340307141139	0.006094299908654222	NM_001166265
0.022203204948263677	0.0060976833181901925	NM_001017436
0.022206054651529906	0.006099157841130308	NM_080879
0.022247196875923622	0.0061111512325712795	NM_001146033
0.02225039412073934	0.006113260796737426	NM_016203
0.02225039412073934	0.006113416070190051	NR_029380
0.022257150352771857	0.006115965880260952	NM_012318
0.022262282041767566	0.006118069658141396	NM_020744
0.022281665568523828	0.0061240908574795505	NM_016431
0.022286639017426852	0.006126152221964843	NM_001039617
0.022289351364031592	0.006127592294037849	NM_004947
0.022311312948048674	0.006134535899028515	NM_006225
0.022311312948048674	0.006135020152256794	NM_001007530
0.02231556039306369	0.006136883405907028	NM_153046
0.02232943288577509	0.006141394157248604	NM_022454
0.022338611346640853	0.006145310636863193	NM_213657
0.022338611346640853	0.006145310636863342	NM_213658
0.022338914303380596	0.006146090026137305	NR_029396
0.022352426506947	0.006151391169719022	NM_173558
0.022352426506947	0.006151897031714581	NM_004320
0.022352426506947	0.006151897031715051	NM_173201
0.022364810502130312	0.006156002242656546	NM_025229
0.02238106171206528	0.006161757748229254	NM_001145829
0.02238106171206528	0.006161870171614906	NM_032936
0.022385348397929473	0.0061637478591793715	NM_001004303
0.022402517003274558	0.006169173218512511	NM_032801
0.022417266947678625	0.006173933524974493	NM_002618
0.022420827725662285	0.006176599918522029	NM_182852
0.022420827725662285	0.006176599918522092	NM_182851
0.022420827725662285	0.0061770099940894226	NM_052966
0.02242702328778142	0.0061794156831137	NM_007155
0.022442399065982433	0.006184430293261912	NR_003302
0.022442399065982433	0.006185050780164973	NR_004387
0.022453226282976014	0.006188734333495539	NM_178460
0.022456335433600632	0.006190789820458116	NM_016044
0.022456335433600632	0.006190990712173564	NM_178026
0.022457159638320734	0.006191917668084383	NM_130797
0.02245736526409921	0.006192674100681686	NM_002354
0.022465336188747378	0.006195767348907507	NR_027484
0.022465336188747378	0.006196272073994883	NM_198074
0.02247372479347796	0.006199286022205409	NM_001136508
0.02249163447348274	0.0062052812801376206	NM_032980
0.02249163447348274	0.006205810103095813	NM_001262
0.02249163447348274	0.006206328749833711	NM_007055
0.022500115671022353	0.006209370115854832	NM_015059
0.02250332193313795	0.0062115952964163	NM_020731
0.02250332193313795	0.006211657288143238	NM_153456
0.02250937577603846	0.0062145781142297	NM_001017917
0.02250937577603846	0.006215432421239147	NM_152133
0.02250937577603846	0.006215432421239261	NM_054114
0.022520143190307616	0.00621910728160081	NM_212556
0.02252080626661917	0.006220420460512063	NM_031442
0.02252080626661917	0.006220693822944443	NM_032932
0.022528020001067052	0.006224090276981964	NM_173454
0.022528020001067052	0.006224090276982039	NM_002605
0.022545079644939257	0.0062302084928944216	NM_032906
0.022545079644939257	0.006230208492894817	NM_001042616
0.022547668792908114	0.00623162654057129	NM_001005566
0.02255637287273355	0.006234734958372883	NM_031464
0.02255925186760672	0.006236233643964817	NM_003282
0.02257833446459264	0.006242212304615521	NM_001005466
0.022587102818749337	0.006245340263400685	NM_133374
0.022603063279252534	0.006251070988385616	NR_021493
0.022603063279252534	0.006251161889033635	NM_016943
0.02260609034961058	0.006252703434707207	NM_002240
0.022609265676047496	0.0062542861803436675	NM_144488
0.02261399872907367	0.006256934520574586	NM_001164831
0.02261399872907367	0.006257004696023374	NM_001170629
0.022627241375416527	0.0062614511338069286	NM_018008
0.022627241375416527	0.006262372165150503	NM_005272
0.022627241375416527	0.0062627838579742325	NM_014572
0.022628359265163586	0.006268513010940665	NM_022076
0.022628359265163586	0.006269206198048494	NM_013423
0.022628359265163586	0.0062693147911983774	NM_001099747
0.022628359265163586	0.006269314791198546	NM_001099749
0.022628359265163586	0.006269314791198609	NM_017786
0.022628359265163586	0.006269314791198809	NM_001099748
0.022628359265163586	0.006269314791198865	NM_001099750
0.022628359265163586	0.006269438854172686	NM_004980
0.022628359265163586	0.006269438854173198	NM_172198
0.022638084862063687	0.006272838807201731	NM_002407
0.022658254160931996	0.006279798888009797	NM_001024660
0.022658254160931996	0.00628054555417362	NM_001127454
0.022658254160931996	0.00628054555417371	NM_004403
0.022666787312756738	0.006283617084863111	NM_006826
0.02268474375624533	0.006290008558821801	NM_030760
0.02268474375624533	0.0062900085588218115	NM_001166215
0.022694066116643784	0.006293300568272253	NM_001005218
0.022697774752142907	0.00629592127864621	NR_030365
0.022697774752142907	0.006296450695404893	NM_017986
0.022697774752142907	0.006296450695405007	NM_001104577
0.02271044791159078	0.0063006739018135575	NM_003777
0.022720305694236987	0.006304116726091493	NR_027291
0.022724082269775188	0.0063058726458097404	NM_006551
0.022728291138962603	0.006308456953197389	NM_004261
0.022728291138962603	0.006308456953507785	NM_203341
0.022736699091986886	0.006311499102963519	NM_002018
0.022737504104669227	0.006312431032984445	NM_001134223
0.02274186008881025	0.006315057553127804	NM_002845
0.02274186008881025	0.006315057553171214	NM_001105244
0.022745398618178633	0.006316748859095973	NM_153606
0.022748452856352352	0.00631830587528899	NR_028484
0.02276215595460567	0.006322821098501575	NR_015411
0.02276429191580304	0.006324123721608397	NM_002233
0.022764705994118523	0.0063256573831727385	NM_007266
0.022764705994118523	0.006325657383172836	NR_026735
0.022787424603521452	0.006333525817063503	NR_003542
0.022787424603521452	0.006334996147341469	NR_003010
0.022787424603521452	0.006335731526973521	NM_014299
0.022787424603521452	0.006336210138920933	NM_005736
0.022787424603521452	0.006336230359625444	NM_001004128
0.022787424603521452	0.006336230359625645	NM_002826
0.0228015254606901	0.006340861679337543	NM_003226
0.022803318401288922	0.006342845765466767	NM_145693
0.022803318401288922	0.0063434918267185406	NM_001164716
0.022803318401288922	0.006343491826718623	NM_005609
0.02280397100519504	0.006344956157374111	NM_022553
0.02280397100519504	0.0063450944437088465	NM_032858
0.0228058359344063	0.006346323946226169	NM_033306
0.0228196046120473	0.006351050656613357	NM_006572
0.0228196046120473	0.006354228015811331	NM_031362
0.0228196046120473	0.006354228015812071	NM_031366
0.0228196046120473	0.006354228015812293	NM_031365
0.0228196046120473	0.006354228015812563	NM_000091
0.0228196046120473	0.006354421587146093	NM_002260
0.022829609478062115	0.006357918910541509	NM_001145639
0.022859377459717008	0.006366921390677707	NM_032810
0.02286030980813958	0.00636860565820945	NM_001099745
0.02286030980813958	0.006368605658209508	NM_001099746
0.022860608442309464	0.006370078692769278	NM_022742
0.022860608442309464	0.0063703883885242426	NR_030223
0.022860608442309464	0.006371330207520124	NM_052951
0.022860608442309464	0.006371538060586345	NR_028351
0.022882244018269316	0.006378281142501318	NM_173563
0.02288767459709231	0.006380508027051315	NM_001040185
0.022929251928809177	0.006393263259165814	NM_001037165
0.022929251928809177	0.006393527622325461	NM_007026
0.02293421824769855	0.006395627011806008	NM_003900
0.02293730510313686	0.00639769020268795	NM_152474
0.02293730510313686	0.006397917220766535	NM_003074
0.022940108787083927	0.006399414032864785	NM_001004469
0.022942322687396502	0.006403072019035771	NM_004289
0.022942322687396502	0.006405214531713392	NM_004983
0.022942322687396502	0.006405923812866768	NM_000417
0.022942322687396502	0.0064060995746659955	NM_012377
0.022942322687396502	0.006406246778825144	NM_004545
0.022942322687396502	0.006406543604900147	NM_138420
0.022942322687396502	0.006406580249004814	NM_006013
0.022942322687396502	0.006406580249004916	NR_026898
0.022942322687396502	0.006407415851505584	NM_017760
0.022942322687396502	0.006407894264334817	NM_000151
0.022942322687396502	0.006408331587822546	NM_005602
0.022942322687396502	0.006409518259203884	NR_026817
0.022942322687396502	0.006410429336131695	NM_001085457
0.022942322687396502	0.0064107543422621295	NM_006477
0.022942322687396502	0.006410754342262474	NM_001007279
0.022946635584159283	0.0064127196468005895	NM_018397
0.022946635584159283	0.006413993113890165	NM_005492
0.022946635584159283	0.0064141044377607325	NR_024374
0.02296066579433659	0.006419457037844411	NM_001080146
0.02296066579433659	0.006419457037844527	NM_001080141
0.02296189101326855	0.006420743585606766	NM_002423
0.02296189101326855	0.0064214506042905295	NM_016075
0.02296189101326855	0.0064220352786841	NM_003058
0.02296189101326855	0.006422661420393587	NM_201590
0.02296646126250765	0.006425518804320298	NM_002705
0.02296646126250765	0.006426541565614454	NM_004421
0.02296646126250765	0.006427530826099488	NM_001011549
0.02296646126250765	0.006427530826099506	NM_001011550
0.02296646126250765	0.006427530826099547	NM_002362
0.02296646126250765	0.006430177275665486	NM_013289
0.02296646126250765	0.0064313159943864846	NM_004628
0.02296646126250765	0.006431315994750982	NR_027299
0.02296646126250765	0.006431315994924918	NM_001145769
0.02296646126250765	0.0064318113612330365	NM_173074
0.02296646126250765	0.006431811361233214	NM_002643
0.02296951045167655	0.0064355220114085	NM_130784
0.02296951045167655	0.0064367354510865595	NM_001145047
0.02296951045167655	0.0064367354510865595	NM_001145048
0.02296951045167655	0.006436735451086706	NM_001145049
0.02296951045167655	0.0064369594629020204	NM_032013
0.02296951045167655	0.0064369594629020655	NM_022477
0.022975438257730296	0.0064393365466530825	NM_006142
0.023010838953793255	0.0064499752984459435	NM_134424
0.023013705612041038	0.006452107298878781	NM_004318
0.023013705612041038	0.006452212971182939	NM_173541
0.02301530898684622	0.006453379621506486	NM_006087
0.02301579069655837	0.006454948964283558	NM_001098635
0.02301579069655837	0.006454948964283725	NM_178860
0.023016571045287964	0.006455884980048677	NM_000388
0.02301682370266776	0.0064574083252857	NM_016292
0.02301682370266776	0.0064576769425998	NR_003512
0.02301682370266776	0.0064581073547243465	NM_014800
0.023041728703670588	0.006465813195776697	NM_004624
0.02304875097846457	0.006468501902630722	NM_147195
0.023048777619719133	0.006469227544040317	NM_005264
0.023054338427704536	0.006472225002605355	NM_001127899
0.023054338427704536	0.0064722250026054045	NM_001127898
0.02305511931232931	0.006473162588751774	NM_013232
0.023056576382802597	0.00647459101022066	NM_000239
0.023056576382802597	0.006475726912026463	NM_019079
0.023056576382802597	0.006475726912026629	NM_001164835
0.02305785671957855	0.006476804958154192	NM_002337
0.023075860449649332	0.006482581099708306	NM_181449
0.023077729741835713	0.006484133470690376	NM_203281
0.023077729741835713	0.0064845443638024075	NR_003224
0.02308205505290701	0.006486481596422075	NM_001010893
0.02308205505290701	0.006487198123550235	NM_020760
0.023084066511807676	0.006489141840280589	NR_029824
0.023084066511807676	0.006489921235621365	NM_001099269
0.023084066511807676	0.006489921235621632	NM_001145404
0.02310288164324715	0.006497062318803546	NM_052841
0.02310288164324715	0.00649706231880364	NM_001167676
0.02310288164324715	0.006497370527573651	NR_002778
0.023120790994315812	0.006503127696943006	NM_020990
0.023135035422034878	0.006507855044249108	NM_014942
0.02313671933265435	0.006509049630913445	NM_001145453
0.023147154141566734	0.006512706484026534	NM_004917
0.023165876627927604	0.0065191761305749074	NM_025059
0.023165876627927604	0.006519417888186019	NM_206933
0.023166382455721692	0.006520282069001498	NM_152324
0.023170415588602337	0.006522139167054076	NM_181790
0.023171181620708817	0.006524182192059321	NR_002744
0.023171181620708817	0.006524235634660703	NM_001017989
0.023171181620708817	0.0065245207299291326	NM_012167
0.02317616555929839	0.006530275086528242	NM_001145848
0.02317616555929839	0.006530275086528473	NM_001145847
0.02317616555929839	0.006531280795652552	NM_002190
0.02317616555929839	0.006531635790908809	NM_001105541
0.02317616555929839	0.0065316648317066345	NR_024470
0.02317616555929839	0.006532423308074882	NM_175623
0.02317616555929839	0.006532423308076286	NM_022456
0.02317616555929839	0.006532423308076421	NM_175625
0.02317616555929839	0.006532423308076688	NM_175624
0.02317813705922837	0.006533737293696426	NM_207644
0.02317813705922837	0.0065344233848039605	NM_015594
0.023185989073894728	0.006538081919322579	NM_001170423
0.023185989073894728	0.006538081919322842	NM_153362
0.023204344380942068	0.006544703849201784	NM_001130168
0.023204344380942068	0.006544703849201957	NM_001130167
0.02321143194680197	0.006547426105016459	NR_024563
0.023249127452558825	0.006558783571866006	NM_016615
0.023254457567648466	0.006561654262378609	NM_001024679
0.023254457567648466	0.006561736390995965	NM_001099680
0.02326187967364201	0.006564555499600414	NM_018724
0.023274296767968144	0.00657096039544251	NM_152912
0.023274296767968144	0.006570960396164301	NM_001166262
0.023274296767968144	0.006570960397344061	NM_001166263
0.023274296767968144	0.006570960398035749	NM_001166261
0.023281512064539173	0.006573722886796723	NM_178471
0.023296859626785744	0.006579479952745493	NM_014723
0.023296859626785744	0.006579508183996572	NM_018902
0.02329962463271749	0.006581015058751917	NM_001620
0.023304324887098056	0.006583068780034616	NM_178428
0.02330882948531086	0.006586097123947207	NM_003088
0.02330882948531086	0.006586841047832719	NM_138419
0.02330882948531086	0.0065868410479364686	NM_001099286
0.02330882948531086	0.006588381877877897	NM_003039
0.02330882948531086	0.006588591573700921	NM_004810
0.02330882948531086	0.006588698856195555	NM_001906
0.02330897776287051	0.006589467041893319	NM_015295
0.023324377690989148	0.0065960008700506655	NM_144662
0.023324377690989148	0.0065960008700509075	NM_001025096
0.023324377690989148	0.006596000870051022	NM_001025097
0.02333248858552865	0.006599748594111823	NM_014009
0.02333248858552865	0.006599748594111954	NM_001114377
0.023335931349680154	0.00660144951466773	NM_001039783
0.023345872277616454	0.006604989103282776	NM_001160174
0.023353616671007334	0.006607907801751654	NM_017829
0.023356751181005858	0.006609522472296853	NM_001037340
0.023367277898236092	0.006613957513115386	NM_020851
0.023367277898236092	0.006613957513166843	NM_001130138
0.023371025036010434	0.006615746321809522	NM_020925
0.02337222743021882	0.006617543174998354	NM_000153
0.02337222743021882	0.006617543174998393	NM_001037525
0.023387972212695323	0.006624187306455201	NM_013988
0.023387972212695323	0.006624187306455843	NM_004562
0.023387972212695323	0.006624187306456051	NM_013987
0.023396098825908575	0.006627217997953975	NM_145663
0.023406112816028574	0.006630783876217729	NM_012458
0.023407740154345286	0.006631974238906391	NM_000423
0.023413730665361253	0.0066344010304354465	NM_153357
0.023415651666951257	0.006635674952044672	NR_024162
0.023424523456093034	0.006639507318076073	NR_003359
0.023424523456093034	0.0066397331396357605	NM_001143962
0.023424523456093034	0.0066404989325829855	NM_002987
0.023424523456093034	0.006641564638327994	NM_014915
0.023424523456093034	0.006641838457357967	NM_001129820
0.023432039612019895	0.006644699710506421	NR_030357
0.02343220050152649	0.006645475446030228	NM_001004064
0.023451924932296253	0.006651800107767582	NM_001189
0.023456166911654818	0.006653734142322723	NM_002957
0.023471430884219366	0.006659526691334854	NM_004476
0.023471430884219366	0.006659526691334877	NM_001014986
0.023472026112415063	0.006660426927331089	NM_013385
0.023475341162840693	0.006662099062477504	NM_017565
0.023488222588101088	0.006666486556833453	NM_001164440
0.023494150930210407	0.00666890119568196	NM_030883
0.02351504776573284	0.006675565532298619	NM_001140
0.023517979182713592	0.006677130501429746	NM_212481
0.023519859817806372	0.006678940291967478	NM_032374
0.023519859817806372	0.006682401325824229	NM_001164464
0.023519859817806372	0.006682627624288451	NM_001128085
0.023519859817806372	0.006685342457708815	NM_001136027
0.023519859817806372	0.006685342457708826	NM_001130483
0.023519859817806372	0.006685342457708896	NM_001130480
0.023519859817806372	0.006685342457708922	NM_001130481
0.023519859817806372	0.006685342457708945	NM_001130482
0.023519859817806372	0.006685342457709071	NM_006296
0.023519859817806372	0.006685725715642815	NM_182700
0.023519859817806372	0.006685725715643034	NM_198956
0.023538588935155088	0.006691783057404967	NM_001170721
0.02355853091624248	0.006698186409008307	NR_024006
0.023564793187017274	0.006700701147401995	NM_024769
0.023583616503774624	0.006706788428676731	NM_001111019
0.023588613795259686	0.006708944560451499	NM_144569
0.023592386824713197	0.006711052937416327	NM_005267
0.023592386824713197	0.006712531607141832	NM_178034
0.023592386824713197	0.006712736989918536	NM_001167681
0.023592386824713197	0.006714191936955576	NM_032831
0.023592386824713197	0.006714191936955625	NM_001126340
0.023592386824713197	0.00671442828120304	NM_001167924
0.0236050508298209	0.006718767973154294	NM_005603
0.023615046269430066	0.00672319249008891	NM_014322
0.023615046269430066	0.006723354359800343	NM_000613
0.023615046269430066	0.006723842702941975	NM_001005238
0.023615046269430066	0.0067245562365651325	NM_001133
0.02362033412200886	0.006729186122991794	NM_002313
0.02362033412200886	0.006729741858654118	NM_017776
0.02362033412200886	0.006729741858654159	NM_001129898
0.02362033412200886	0.006729741858654159	NM_001129900
0.02362033412200886	0.006729741858654235	NM_001129899
0.023622564403734513	0.006731113338074161	NM_152657
0.02362268424164053	0.0067318835319388134	NM_000608
0.02362377263787213	0.006734388278317849	NM_138690
0.02362377263787213	0.0067345935932397825	NM_138450
0.02362377263787213	0.00673478498856718	NM_001085401
0.02362377263787213	0.0067355817538183645	NM_052851
0.02362377263787213	0.0067367650267445706	NM_025205
0.02362377263787213	0.006738557003462167	NR_030767
0.02362377263787213	0.006738557003463353	NM_207354
0.02362377263787213	0.006738818423995547	NM_145897
0.02362377263787213	0.006738818423995743	NM_002624
0.02363264871975214	0.0067420867351545635	NM_016341
0.02363851761234495	0.006744984056568001	NR_031608
0.02363851761234495	0.0067452341339145966	NR_027267
0.023643447092255184	0.006749472064334166	NM_004665
0.023643447092255184	0.006750571739230539	NM_006178
0.023643447092255184	0.006752270495381407	NR_024144
0.023643447092255184	0.006752270495381454	NR_024145
0.023643447092255184	0.0067522704953815035	NR_004431
0.023643447092255184	0.006752270495381511	NR_024146
0.023643447092255184	0.006752534297272152	NM_001105563
0.023643447092255184	0.006752534306961146	NM_001105564
0.0236461944297905	0.0067540557218760365	NM_182678
0.02364847080727875	0.006760244438549504	NM_002750
0.02364847080727875	0.006760244438549538	NM_139049
0.02364847080727875	0.00676024443854955	NM_139047
0.02364847080727875	0.006760244438549646	NM_139046
0.02364847080727875	0.006760828935719268	NM_001082971
0.02364847080727875	0.006762207245341349	NM_002087
0.02364847080727875	0.0067630146154311075	NR_029682
0.02364847080727875	0.006765121489710518	NM_001040171
0.02364847080727875	0.006765121489710518	NM_001040172
0.02364847080727875	0.0067651214897106295	NM_000870
0.02364847080727875	0.006765121489710653	NM_001040173
0.02364847080727875	0.006765165741924887	NM_001042724
0.02364847080727875	0.006765248764846093	NM_201551
0.02364847080727875	0.006765248764860031	NM_006157
0.02364847080727875	0.006766495526367427	NM_001134656
0.02364847080727875	0.006766495526367568	NM_207404
0.023658996476128315	0.006770981573915282	NM_004762
0.023658996476128315	0.00677098157391533	NM_017456
0.023661426813436096	0.006772550019534604	NM_004671
0.023661426813436096	0.0067737017408825186	NM_001024209
0.023661426813436096	0.006773888875236831	NM_023931
0.023664301431126626	0.006776376382884566	NM_173699
0.023664301431126626	0.006780105107088899	NM_198057
0.023664301431126626	0.006781423905846859	NR_030784
0.023664301431126626	0.006782069835575032	NM_033510
0.023664301431126626	0.0067820852671370965	NM_001042583
0.023664301431126626	0.006782085267137135	NM_001042584
0.023664301431126626	0.006782085267137135	NM_030893
0.023664301431126626	0.006782085267137156	NM_001042586
0.023664301431126626	0.006782085267137217	NM_001042585
0.023664301431126626	0.006782085267137244	NM_001042587
0.02368531965590087	0.006788846996779215	NM_015718
0.023717032422150137	0.006798675711465733	NM_006357
0.02373135474182131	0.0068049996164072256	NM_130385
0.02373135474182131	0.006804999616407348	NM_001100167
0.02373135474182131	0.006804999616407475	NM_001100163
0.02373255360895288	0.006806082863363941	NM_001135993
0.023735533806147215	0.006807677094958095	NM_144629
0.023740773711449614	0.006809919697999787	NM_207514
0.023742778150852385	0.006811234449893996	NM_000961
0.023754412577079415	0.006815312239351506	NM_017868
0.023761473847870574	0.0068185513257732824	NM_001010927
0.023761473847870574	0.00681881891128834	NM_017668
0.02378607273285542	0.006826619179358486	NM_032137
0.023806168103701963	0.006833767165977878	NM_001080534
0.023806168103701963	0.006833870092210575	NM_001142651
0.023813000239144098	0.006837160700163544	NM_014256
0.023813000239144098	0.006837315298925434	NM_198529
0.023818701333140443	0.006840296430159559	NM_014626
0.023818701333140443	0.006841278007445878	NM_001055
0.023818701333140443	0.006841278007445938	NM_177529
0.023818701333140443	0.006841920844713085	NM_053284
0.023830453747864893	0.00684603924581898	NM_032136
0.023833109417568818	0.006847544772836108	NM_001031836
0.023836068129756163	0.0068495483470289754	NM_024771
0.023836068129756163	0.006849880238073818	NR_003037
0.02384240163282822	0.00685244321870778	NM_024757
0.02385628335163457	0.0068571762297884005	NM_198992
0.023857308206496335	0.006858214168166486	NM_001017398
0.023871432852632383	0.006863018350197514	NM_145263
0.02387547774936563	0.006864925178262169	NM_153450
0.02388070899874601	0.006867173407784225	NM_022363
0.02388079505592948	0.006867942243604072	NM_000784
0.023882053370580286	0.006869179584549834	NR_026927
0.023882053370580286	0.006871280638758997	NM_001127398
0.023882053370580286	0.006871280638838843	NM_001127397
0.023882053370580286	0.0068712806388713885	NM_015701
0.023891086185425573	0.006875134998033161	NM_174912
0.023891086185425573	0.006875368355723518	NM_001042403
0.02389217477909957	0.0068764260744856595	NM_001101340
0.023892668086742303	0.006877312512785112	NM_000477
0.023907517944598163	0.006882633501266568	NM_080661
0.023907517944598163	0.006883076768495265	NM_053003
0.023921036876079403	0.006887714269703052	NM_032314
0.023923427366722726	0.006889893411560186	NM_000579
0.023923427366722726	0.006889893411560359	NM_001100168
0.02392347415021952	0.0068906523040016595	NM_020396
0.023925237408921135	0.006891905647332084	NM_012397
0.023935453956585372	0.006896340211146786	NM_016228
0.023935453956585372	0.006896340211146786	NM_182662
0.023955619898937044	0.006903643311686404	NR_028340
0.023955619898937044	0.006903643311686568	NR_028339
0.023965515889586102	0.006907241913711954	NM_001083907
0.023989901512381433	0.006915017725775554	NM_138294
0.023992696609456497	0.006916849785078404	NM_018426
0.023992696609456497	0.0069182498395651505	NM_178820
0.023992696609456497	0.006918415446982335	NM_016591
0.023992696609456497	0.006918813707251196	NM_033256
0.02399549434094388	0.006920368156657835	NM_006542
0.024005678470968073	0.006924053268702919	NM_004115
0.02400632200563437	0.006924986886276656	NM_017641
0.02402037934173352	0.0069297903759304134	NM_014424
0.024046037930885777	0.006937942021561734	NM_012276
0.02405528998083646	0.006942110544104993	NM_001134316
0.02405528998083646	0.006942110544105045	NM_153359
0.024091038727250182	0.006953928546433744	NM_147169
0.024091038727250182	0.006953928546433778	NM_147168
0.024092351497586168	0.006955058161187009	NM_001127453
0.024100779627926557	0.006958242164652816	NM_152707
0.024102496582547334	0.006960065909333914	NM_014515
0.024102496582547334	0.006960239868107705	NM_014831
0.02410714293325415	0.006962928479383363	NM_001077197
0.02410714293325415	0.0069630839094929255	NM_001160031
0.024118130047705282	0.0069670089011116	NR_003296
0.024121032490381205	0.006968598904805089	NM_018316
0.024133712162880735	0.006973014048931048	NR_015365
0.02413542889097647	0.006974262090575054	NM_006562
0.02413800236374491	0.006975757833979374	NM_000450
0.024144571057294943	0.006978408460381003	NM_001144999
0.024145287883886594	0.006979367972169749	NM_001005245
0.024145762651915172	0.006980670707135519	NM_032045
0.024145762651915172	0.006981009897398918	NM_001039570
0.024148526268653395	0.006983920921665996	NM_018927
0.024148526268653395	0.006984292119908536	NM_198333
0.024148526268653395	0.0069842921199086225	NM_014499
0.024148526268653395	0.006985229053129729	NM_144770
0.024148526268653395	0.006986611374904404	NM_006784
0.024148526268653395	0.006987004184137302	NM_016229
0.024148526268653395	0.006987075931037434	NM_194324
0.024151939933650206	0.006988816170119321	NM_012454
0.024153282989426712	0.0069899573878542814	NM_175886
0.02416093000766263	0.006992923251734847	NM_147161
0.024165626603995977	0.0069950355565252895	NM_001562
0.024174743992757222	0.006998427944061424	NR_026789
0.024192167366958586	0.007004225686227307	NR_002984
0.02419837522954388	0.007007244982945382	NM_000875
0.02419837522954388	0.0070075309834667174	NR_003602
0.02420710569512088	0.007010813467817928	NM_139074
0.024224501438204548	0.007016606386537966	NM_014924
0.024233671018269023	0.007020017431820499	NM_006273
0.024242252299481553	0.0070232586115965435	NM_005635
0.024280197796994533	0.007035008391420581	NM_016580
0.0242933671488588	0.0070395810582783965	NM_023068
0.02431674811344548	0.00704787159441847	NM_012252
0.02431674811344548	0.007047871594418578	NM_001018058
0.024319439269963238	0.007049409345312768	NM_003666
0.024326959010912048	0.007052347062925335	NM_152399
0.02432782121955815	0.0070533550335884765	NM_001012425
0.024337605252732	0.007056982131875248	NM_173205
0.024337605252732	0.007057708359418481	NR_022006
0.024341404306686732	0.007059568495252699	NM_022754
0.024363707019883628	0.007068490427293787	NR_024585
0.024363707019883628	0.007069790397710976	NM_001078175
0.024363707019883628	0.007069790397711009	NM_001078177
0.024363707019883628	0.007069790397711116	NM_001078176
0.024363707019883628	0.0070698324757330405	NR_027105
0.024376400670341313	0.007074275436017916	NM_016134
0.024384806627222325	0.0070774747221466925	NM_013378
0.02444326184817485	0.007095202448357852	NM_032578
0.024447905755403586	0.007102644521199596	NM_133269
0.024447905755403586	0.0071026445211996156	NM_133271
0.024447905755403586	0.0071026445211996156	NM_133273
0.024447905755403586	0.007102644521199623	NM_133278
0.024447905755403586	0.007102644521199656	NM_133272
0.024447905755403586	0.007102644521199656	NM_133274
0.024447905755403586	0.007102644521199661	NM_133277
0.024447905755403586	0.007102644521199695	NM_002000
0.02445394102259304	0.007105159844073039	NR_029678
0.024462200049399405	0.007108692179903402	NM_001164213
0.024462200049399405	0.007109083936584665	NM_006614
0.02446886206123543	0.007112544842315161	NM_016116
0.02446886206123543	0.00711254484231524	NM_145872
0.024472674957982464	0.0071144156963287965	NM_001146
0.024473849868873947	0.007116282384322845	NM_001163673
0.024473849868873947	0.007116282388494163	NM_152348
0.024483398874547334	0.007121258815853986	NM_052970
