q_value	p_value	UCSC_RefGene_Accession
0.6463492626582263	0.006857753352137973	NM_015926
0.6463492626582263	0.00685775335213801	NR_024012
0.6463492626582263	0.006890689126894705	NM_002198
0.6463492626582263	0.006934849322618599	NM_018059
0.6463492626582263	0.006962816166175303	NM_014967
0.6463492626582263	0.006979860031853874	NM_005905
0.6463492626582263	0.006979860031853896	NM_001127217
0.6463492626582263	0.0070267186679928584	NM_017771
0.6463492626582263	0.007090753729662103	NM_001042432
0.6463492626582263	0.007117095109498347	NM_033214
0.6463492626582263	0.00712792582480327	NM_023074
0.6463492626582263	0.007160652570572784	NM_002890
0.6463492626582263	0.007160652570573032	NM_022650
0.6463492626582263	0.007240378107223431	NR_028336
0.6463492626582263	0.007271482321927851	NM_001031735
0.6463492626582263	0.007271482321927862	NM_001039846
0.6463492626582263	0.007289822249558769	NR_029495
0.6463492626582263	0.0072989591674650954	NM_003811
0.6463492626582263	0.007337163732799618	NR_029610
0.6463492626582263	0.007349332962299066	NM_021182
0.6463492626582263	0.0075337351320527435	NM_001751
0.6463492626582263	0.007533735132052973	NM_139273
0.6463492626582263	0.007533735132052997	NM_001014438
0.6463492626582263	0.00753373513205308	NM_001014437
0.6463492626582263	0.007544184178151812	NM_004359
0.6463492626582263	0.007554292827239329	NR_029501
0.6463492626582263	0.0076841595707204825	NR_024368
0.6463492626582263	0.007750757124905518	NR_023348
0.6463492626582263	0.007750757124905608	NM_001481
0.6463492626582263	0.007765693530436022	NM_001077697
0.6463492626582263	0.007779208166321371	NM_001164841
0.6463492626582263	0.0077792081663214585	NM_020408
0.6463492626582263	0.007881226133646465	NM_001013842
0.6463492626582263	0.007893151196840326	NM_021640
0.6463492626582263	0.00790200642772682	NM_015435
0.6463492626582263	0.007902006427726857	NM_183419
0.6463492626582263	0.007944461589732459	NM_004482
0.6463492626582263	0.007965129572701138	NM_005682
0.6463492626582263	0.007965129572701369	NM_001145770
0.6463492626582263	0.008015915047889566	NM_021199
0.6463492626582263	0.00805781846685634	NM_199437
0.6463492626582263	0.008057818466856586	NM_020228
0.6463492626582263	0.008090234678156172	NM_018957
0.6463492626582263	0.008108911668165008	NM_000704
0.6463492626582263	0.008148983161221096	NR_024156
0.6463492626582263	0.008148983161221143	NM_003177
0.6463492626582263	0.008148983161221219	NM_001135052
0.6463492626582263	0.00822741213489366	NM_025079
0.6463492626582263	0.008301083483236736	NM_004335
0.6463492626582263	0.008348352698889904	NM_020209
0.6463492626582263	0.00837661218551308	NM_152609
0.6463492626582263	0.008376612185513175	NM_001139459
0.6463492626582263	0.008560382372057897	NM_007021
0.6463492626582263	0.008693102014731894	NM_001166293
0.6463492626582263	0.008693102014731993	NM_001166294
0.6463492626582263	0.008693102014731993	NM_001166295
0.6463492626582263	0.008693102014732028	NM_014021
0.6463492626582263	0.008693102014732085	NM_001166417
0.6463492626582263	0.008704228040085285	NM_001268
0.6463492626582263	0.008717662509609432	NM_004292
0.6463492626582263	0.008751284651051709	NM_005161
0.6463492626582263	0.008751284651051738	NR_027991
0.6463492626582263	0.008792567815417497	NM_004172
0.6463492626582263	0.008912997716620925	NM_002125
0.6463492626582263	0.008941491533331347	NR_026943
0.6463492626582263	0.008974578697897742	NM_000271
0.6463492626582263	0.008985166081173758	NM_031313
0.6463492626582263	0.008998818994043725	NM_005851
0.6463492626582263	0.009027377136381121	NM_025165
0.6463492626582263	0.009062583917880673	NM_022357
0.6463492626582263	0.009062583917880732	NM_001129758
0.6463492626582263	0.009149263599458026	NM_030641
0.6463492626582263	0.009213512033182266	NM_001048173
0.6463492626582263	0.009213512033182424	NM_001128425
0.6463492626582263	0.009213512033182424	NM_012222
0.6463492626582263	0.009213512033182443	NM_001048171
0.6463492626582263	0.009213512033182466	NM_001048172
0.6463492626582263	0.009213512033182514	NM_001048174
0.6463492626582263	0.009238276055850493	NM_032673
0.6463492626582263	0.009242212161364716	NM_153610
0.6463492626582263	0.009309849586838378	NM_145913
0.6463492626582263	0.009358759415717066	NM_024052
0.6463492626582263	0.009420945531684615	NM_001145664
0.6463492626582263	0.009459673908192244	NM_020954
0.6463492626582263	0.009528188643014631	NM_145116
0.6463492626582263	0.009528188643014671	NM_145113
0.6463492626582263	0.00952818864301468	NM_002382
0.6463492626582263	0.009528188643014685	NM_145112
0.6463492626582263	0.009528188643014685	NM_145114
0.6463492626582263	0.009528188643014685	NM_197957
0.6463492626582263	0.009644635848227764	NR_033243
0.6463492626582263	0.009644635848227834	NM_001171201
0.6463492626582263	0.009644635848227858	NM_001171203
0.6463492626582263	0.00964463584822787	NM_001171202
0.6463492626582263	0.009644635848227896	NM_001171204
0.6463492626582263	0.009644635848227896	NM_016525
0.6463492626582263	0.009651693075846313	NM_001025107
0.6463492626582263	0.009656767987524467	NM_025259
0.6463492626582263	0.009656767987524666	NM_172166
0.6463492626582263	0.00965676798752502	NM_172165
0.6463492626582263	0.009656767987525064	NM_002441
0.6463492626582263	0.009730339856630283	NM_001111
0.6463492626582263	0.009730339856630365	NM_015840
0.6463492626582263	0.009730339856630419	NM_015841
0.6463492626582263	0.009757456064135512	NM_006755
0.6463492626582263	0.00978818121769563	NM_006750
0.6463492626582263	0.009808033806559304	NM_001014279
0.6463492626582263	0.009847761936158606	NM_025107
0.6463492626582263	0.009860742343057399	NR_031740
0.6463492626582263	0.009887225399646114	NM_001005234
0.6463492626582263	0.010006496796851085	NM_144706
0.6463492626582263	0.010028212265087882	NM_203346
0.6463492626582263	0.01008226533369464	NR_015445
0.6463492626582263	0.010092858293060466	NM_002988
0.6463492626582263	0.010094841468682624	NM_201542
0.6463492626582263	0.010094841468682732	NM_052877
0.6463492626582263	0.010153520551238667	NM_001135911
0.6463492626582263	0.010153520551238691	NM_052880
0.6463492626582263	0.010209407542133786	NM_202468
0.6463492626582263	0.010209407542133805	NM_005716
0.6463492626582263	0.01020940754213396	NM_202469
0.6463492626582263	0.010209407542134197	NM_202467
0.6463492626582263	0.010209407542134211	NM_202470
0.6463492626582263	0.01020940754213441	NM_202494
0.6463492626582263	0.010218200512151865	NM_003935
0.6463492626582263	0.010221130756193249	NM_012320
0.6463492626582263	0.010222622494174204	NM_004617
0.6463492626582263	0.010224340742802488	NM_002044
0.6463492626582263	0.010279852145408035	NM_007275
0.6463492626582263	0.01028766275197931	NM_152657
0.6463492626582263	0.01030704993035769	NM_001769
0.6463492626582263	0.010425713131615768	NM_014737
0.6463492626582263	0.01042594147196604	NM_001614
0.6463492626582263	0.010432261300932005	NM_003102
0.6463492626582263	0.01047359502996676	NM_017675
0.6463492626582263	0.010492543273202131	NM_005447
0.6463492626582263	0.010615012309297595	NM_002714
0.6463492626582263	0.010695484820730409	NM_006185
0.6463492626582263	0.010714341305138637	NM_031297
0.6463492626582263	0.010785812118729945	NM_004616
0.6463492626582263	0.010799206113127941	NM_001114108
0.6463492626582263	0.010865737611614803	NM_024330
0.6463492626582263	0.010867123698228667	NM_001144913
0.6463492626582263	0.010867123698228716	NM_001144914
0.6463492626582263	0.010921141510494906	NR_024155
0.6463492626582263	0.010929088294781902	NM_001006946
0.6463492626582263	0.010929088294782063	NM_002997
0.6463492626582263	0.011010575257176499	NM_017720
0.6463492626582263	0.011010575257176693	NM_001013841
0.6463492626582263	0.011013172096483097	NM_003771
0.6463492626582263	0.011046728803851442	NM_024047
0.6463492626582263	0.011046728803851666	NM_198038
0.6463492626582263	0.011102680968305946	NM_020157
0.6463492626582263	0.011140889507195597	NM_014046
0.6463492626582263	0.011155397015930275	NM_016639
0.6463492626582263	0.011172197768121646	NR_028330
0.6463492626582263	0.011191489297065652	NM_002034
0.6463492626582263	0.011217187479739042	NM_001109689
0.6463492626582263	0.011217187479739084	NM_021061
0.6463492626582263	0.011218021878069667	NM_001135113
0.6463492626582263	0.011218021878069947	NM_001002915
0.6463492626582263	0.01130896386050105	NM_024966
0.6463492626582263	0.011331545658935361	NM_199438
0.6463492626582263	0.011331545658935457	NM_199439
0.6463492626582263	0.01145454268182737	NM_012474
0.6463492626582263	0.011455186670332206	NM_001142477
0.6463492626582263	0.011455186670332244	NM_001142476
0.6463492626582263	0.011595592391818541	NM_153213
0.6463492626582263	0.011653005305530232	NM_001810
0.6463492626582263	0.011787640784721736	NM_005805
0.6463492626582263	0.011819864089289199	NM_018061
0.6463492626582263	0.011827074979621564	NM_015234
0.6463492626582263	0.011950024491810906	NM_006656
0.6463492626582263	0.011967191860772091	NM_016081
0.6463492626582263	0.011967191860788933	NM_001166108
0.6463492626582263	0.011977857628740905	NM_031476
0.6463492626582263	0.012018960970712674	NM_001029886
0.6463492626582263	0.01211024686836721	NR_027416
0.6463492626582263	0.012251349326680492	NM_001005174
0.6463492626582263	0.012269275416560622	NM_001008409
0.6463492626582263	0.012277589652516407	NM_031856
0.6463492626582263	0.012289768215591797	NM_001142482
0.6463492626582263	0.012289768215591818	NM_004772
0.6463492626582263	0.012289768215591907	NM_001142483
0.6463492626582263	0.012289768215591914	NM_001142479
0.6463492626582263	0.012289768215591971	NM_001142478
0.6463492626582263	0.012289768215591971	NM_001142480
0.6463492626582263	0.012289768215591971	NM_001142481
0.6463492626582263	0.012352369444527063	NM_024784
0.6463492626582263	0.012415394574640979	NM_182666
0.6463492626582263	0.01241539457464102	NM_003341
0.6463492626582263	0.012429957255493694	NM_022073
0.6463492626582263	0.01243214071277759	NM_001009993
0.6463492626582263	0.012475491849456677	NM_031484
0.6463492626582263	0.012475491849456751	NR_026753
0.6463492626582263	0.012478438969267178	NM_017458
0.6463492626582263	0.012478438969267192	NM_005115
0.6463492626582263	0.0125348646279996	NM_001039550
0.6463492626582263	0.012534864627999852	NM_006736
0.6463492626582263	0.01254371585213132	NM_001127203
0.6463492626582263	0.012543715852131328	NM_018386
0.6463492626582263	0.012543715852131382	NM_001127202
0.6463492626582263	0.012570588924534137	NR_029385
0.6463492626582263	0.012593839998046367	NR_003579
0.6463492626582263	0.012625879993928404	NM_001143979
0.6463492626582263	0.012694542573670845	NM_198923
0.6463492626582263	0.012856370332696179	NM_033054
0.6463492626582263	0.012902106104415119	NM_000629
0.6463492626582263	0.01307998344498265	NM_019087
0.6463492626582263	0.01308085904272256	NM_001509
0.6463492626582263	0.013080859042723492	NM_003996
0.6463492626582263	0.013119249389116577	NM_001780
0.6463492626582263	0.013119249389116657	NM_001040034
0.6463492626582263	0.013130703920954931	NM_207117
0.6463492626582263	0.013207571029681274	NM_080701
0.6463492626582263	0.01325699144252974	NM_173653
0.6463492626582263	0.0132817861346746	NM_001002236
0.6463492626582263	0.0132817861346746	NM_001127700
0.6463492626582263	0.01328178613467461	NM_001127703
0.6463492626582263	0.013281786134674635	NM_001002235
0.6463492626582263	0.013281786134674635	NM_001127701
0.6463492626582263	0.013281786134674645	NM_001127705
0.6463492626582263	0.013281786134674676	NM_001127704
0.6463492626582263	0.013281786134674784	NM_001127702
0.6463492626582263	0.01328178613467483	NM_001127707
0.6463492626582263	0.01328178613467489	NM_001127706
0.6463492626582263	0.01332980090718542	NM_033329
0.6463492626582263	0.013485554184964076	NM_017607
0.6463492626582263	0.013491823241836561	NM_001035223
0.6463492626582263	0.01349182324183663	NM_001161616
0.6463492626582263	0.013518440466159359	NM_030821
0.6463492626582263	0.013536914475079058	NM_001165877
0.6463492626582263	0.013687194879400235	NM_014278
0.6463492626582263	0.013760472191129233	NR_027489
0.6463492626582263	0.013760472191129318	NM_001159377
0.6463492626582263	0.013760472191129386	NM_001159380
0.6463492626582263	0.013760472191129417	NM_001159378
0.6463492626582263	0.013760472191129487	NM_001159379
0.6463492626582263	0.013760472191129487	NR_027490
0.6463492626582263	0.013760472191129558	NM_022764
0.6463492626582263	0.013779636037083522	NM_022908
0.6463492626582263	0.013779636037083893	NM_001134231
0.6463492626582263	0.013825011482427822	NM_002168
0.6463492626582263	0.013948300402273989	NM_003879
0.6463492626582263	0.013958518502227693	NM_001175
0.6463492626582263	0.013975055110065391	NR_027144
0.6463492626582263	0.013975055110065469	NR_027143
0.6463492626582263	0.013975055110065492	NR_027145
0.6463492626582263	0.014024181406710102	NM_032801
0.6463492626582263	0.014049604462400398	NR_002577
0.6463492626582263	0.014100551780784544	NM_181291
0.6463492626582263	0.01419964168082872	NM_001006936
0.6463492626582263	0.014199641680828767	NM_024863
0.6463492626582263	0.014199641680828823	NM_001006935
0.6463492626582263	0.014199641680828854	NM_001006937
0.6463492626582263	0.014237134105643087	NM_138341
0.6463492626582263	0.014273967546354117	NM_030762
0.6463492626582263	0.014338260053326063	NM_001085411
0.6463492626582263	0.0143382600533261	NM_153013
0.6463492626582263	0.014356929522872285	NM_003993
0.6463492626582263	0.014466846901940516	NM_022436
0.6463492626582263	0.014470551512689533	NM_014731
0.6463492626582263	0.014502981787805878	NM_018295
0.6463492626582263	0.014544436590683316	NM_182554
0.6463492626582263	0.01454443659068335	NM_001042427
0.6463492626582263	0.014548387955891974	NM_001003828
0.6463492626582263	0.014553134199736905	NM_001164835
0.6463492626582263	0.014553134199737047	NM_019079
0.6463492626582263	0.014563780992536133	NM_005236
0.6463492626582263	0.014566202964948748	NR_027005
0.6463492626582263	0.01456924800856025	NM_002813
0.6463492626582263	0.014633370412645903	NM_023933
0.6463492626582263	0.014677570446327462	NM_001164097
0.6463492626582263	0.0146775704463275	NM_004385
0.6463492626582263	0.014677570446327523	NM_001126336
0.6463492626582263	0.014677570446327585	NM_001164098
0.6463492626582263	0.014735421930559801	NM_015528
0.6463492626582263	0.014785463069834817	NM_001035230
0.6463492626582263	0.014921769161681558	NR_026945
0.6463492626582263	0.015018018172428435	NM_004176
0.6463492626582263	0.015018018172428586	NM_001005291
0.6463492626582263	0.015023119762302363	NM_022553
0.6463492626582263	0.015048865966359527	NM_025185
0.6463492626582263	0.015083626926203554	NM_001145527
0.6463492626582263	0.015096099982801547	NM_016479
0.6463492626582263	0.015162614894974934	NM_152512
0.6463492626582263	0.015208258175579827	NM_002915
0.6463492626582263	0.015288916885115052	NM_001144916
0.6463492626582263	0.015327421002795232	NM_054113
0.6463492626582263	0.015377345595226168	NM_003593
0.6463492626582263	0.015406884106206735	NM_001080475
0.6463492626582263	0.015417155365072056	NM_001127184
0.6463492626582263	0.015448490223042783	NM_001008738
0.6463492626582263	0.015448490223042783	NM_133372
0.6463492626582263	0.015598902362036685	NM_000476
0.6463492626582263	0.0155991772479165	NM_173843
0.6463492626582263	0.01559917724791679	NM_173841
0.6463492626582263	0.015599177247916901	NM_000577
0.6463492626582263	0.015607356732368845	NM_176819
0.6463492626582263	0.01571128485111745	NR_024381
0.6463492626582263	0.01576429805727475	NM_203494
0.6463492626582263	0.015778069252650365	NM_032872
0.6463492626582263	0.015787677934747887	NM_014366
0.6463492626582263	0.015787677934747887	NM_206825
0.6463492626582263	0.015787677934747932	NM_206826
0.6463492626582263	0.015827997747195007	NM_005704
0.6463492626582263	0.015827997747195073	NM_133178
0.6463492626582263	0.01582799774719584	NM_133177
0.6463492626582263	0.015860231676131955	NM_001083619
0.6463492626582263	0.01586023167613217	NM_001083620
0.6463492626582263	0.015860231676132187	NM_000826
0.6463492626582263	0.01586861683325506	NM_001102658
0.6463492626582263	0.015876199597864443	NM_178526
0.6463492626582263	0.016007456784107976	NM_001142475
0.6463492626582263	0.01600745678410802	NM_001142474
0.6463492626582263	0.016106043683954442	NM_003841
0.6463492626582263	0.016198266827160048	NM_152678
0.6463492626582263	0.01621346667211579	NM_207511
0.6463492626582263	0.016214176931159605	NM_001006665
0.6463492626582263	0.016260300521749593	NM_130389
0.6463492626582263	0.016260300521749763	NM_001003827
0.6463492626582263	0.016260300521749805	NM_021616
0.6463492626582263	0.016279702962219072	NM_006795
0.6463492626582263	0.016351152229948377	NM_032410
0.6463492626582263	0.0163854645332043	NR_002988
0.6463492626582263	0.016562346295909452	NM_024844
0.6463492626582263	0.016674976328979196	NM_005535
0.6463492626582263	0.016674976328979196	NM_153701
0.6463492626582263	0.016821068123012775	NM_001165945
0.6463492626582263	0.016878554850026116	NM_014390
0.6463492626582263	0.016949885478936964	NM_000302
0.6463492626582263	0.016973761582190466	NM_012306
0.6463492626582263	0.016985657948104266	NM_139286
0.6463492626582263	0.017046836013878366	NM_015594
0.6463492626582263	0.01705569734692194	NM_147152
0.6463492626582263	0.01705569734692195	NM_006277
0.6463492626582263	0.017055697346922034	NM_019595
0.6463492626582263	0.017092617599820618	NM_002037
0.6463492626582263	0.0171209580334221	NM_002241
0.6463492626582263	0.017208036007269858	NM_030806
0.6463492626582263	0.0172472422203253	NR_024134
0.6463492626582263	0.017247242220325344	NR_024138
0.6463492626582263	0.017247242220325358	NR_024136
0.6463492626582263	0.0172472422203254	NR_024137
0.6463492626582263	0.017247242220325445	NR_024132
0.6463492626582263	0.017247242220325445	NR_024133
0.6463492626582263	0.01724724222032545	NM_001134946
0.6463492626582263	0.017247242220325493	NR_024135
0.6463492626582263	0.017247242220325528	NM_001134944
0.6463492626582263	0.017247242220325566	NM_001134945
0.6463492626582263	0.01728543364711379	NM_005407
0.6463492626582263	0.017357838027400277	NM_022336
0.6463492626582263	0.017425230915860474	NM_182491
0.6463492626582263	0.01749539365667374	NR_024464
0.6463492626582263	0.017505250754689776	NR_002804
0.6463492626582263	0.017569411344219986	NM_021924
0.6463492626582263	0.017569411344219986	NM_031264
0.6463492626582263	0.017595726165535404	NM_018640
0.6463492626582263	0.01763194865859298	NM_020714
0.6463492626582263	0.017644847505841537	NR_030353
0.6463492626582263	0.017726719060798764	NM_001535
0.6463492626582263	0.017726719060798805	NM_206962
0.6463492626582263	0.01783423449849774	NM_014341
0.6463492626582263	0.017849059340081852	NM_001512
0.6463492626582263	0.017892024771657473	NM_002518
0.6463492626582263	0.017915491025141506	NM_001080441
0.6463492626582263	0.017931914942418987	NM_031898
0.6463492626582263	0.018065835528224525	NM_054032
0.6463492626582263	0.01812015598365683	NM_018571
0.6463492626582263	0.018243922035875576	NM_014265
0.6463492626582263	0.018243922035875725	NM_021777
0.6463492626582263	0.018251799801955196	NR_026936
0.6463492626582263	0.01827661583509214	NM_001003676
0.6463492626582263	0.018276615835092276	NM_024113
0.6463492626582263	0.018276615835092314	NM_001003677
0.6463492626582263	0.01827873331362301	NM_000046
0.6463492626582263	0.01832315455774166	NM_001037813
0.6463492626582263	0.018333284853336868	NM_006039
0.6463492626582263	0.01834878492165587	NM_001024401
0.6463492626582263	0.018353739141323377	NM_013988
0.6463492626582263	0.018353739141326285	NM_004562
0.6463492626582263	0.0183537391413272	NM_013987
0.6463492626582263	0.01846040799621944	NM_000842
0.6463492626582263	0.018485338742924396	NM_007191
0.6463492626582263	0.0185047460891136	NM_152835
0.6463492626582263	0.018504746089113983	NR_026685
