q_value	p_value	UCSC_RefGene_Accession
0.656860153401017	4.661678987958149e-05	NR_001580
0.656860153401017	6.0623021508134357e-05	NM_018284
0.656860153401017	7.55147257379814e-05	NM_024329
0.6775996743497127	0.00011004629095151108	NM_147197
0.6775996743497127	0.00016765327305171373	NM_022049
0.6775996743497127	0.0001864216035129097	NM_024896
0.6775996743497127	0.00022894736192069647	NM_006382
0.6775996743497127	0.0002818709274944828	NM_015704
0.6775996743497127	0.00031120928706216354	NM_182485
0.6775996743497127	0.00031120928706216745	NM_182646
0.6775996743497127	0.0003426622303145271	NM_001146693
0.6775996743497127	0.0005169160454434955	NM_003771
0.6775996743497127	0.000527853698729228	NM_001161573
0.6775996743497127	0.0005987566805046197	NM_202494
0.6775996743497127	0.0005987566805046281	NM_005716
0.6775996743497127	0.0005987566805046292	NM_202469
0.6775996743497127	0.0005987566805046388	NM_202470
0.6775996743497127	0.0005987566805046445	NM_202467
0.6775996743497127	0.0005987566805046584	NM_202468
0.6775996743497127	0.0006100408135009531	NM_138318
0.6775996743497127	0.0006231920545489311	NM_033304
0.6775996743497127	0.0006231920545489321	NM_000680
0.6775996743497127	0.0006231920545489322	NM_033303
0.6775996743497127	0.0006231920545489413	NM_033302
0.6890841387532909	0.0006760071968602725	NM_007021
0.6890841387532909	0.0007129736753101705	NM_015990
0.6890841387532909	0.0007129736753101789	NM_199039
0.7265136229705401	0.0007795415546648042	NM_005260
0.7908553557037591	0.0011168481963975305	NM_019054
0.7908553557037591	0.0011169327246808348	NM_006283
0.7908553557037591	0.001116932724680837	NM_001122824
0.7908553557037591	0.001159571371571071	NM_004866
0.7908553557037591	0.0011791485971626556	NM_152615
0.7908553557037591	0.0014638827954309539	NM_152829
0.7908553557037591	0.00155554403034699	NM_021818
0.7908553557037591	0.0016071615226000834	NM_144571
0.7908553557037591	0.0016122027121966162	NM_024863
0.7908553557037591	0.0016122027121966195	NM_001006935
0.7908553557037591	0.0016122027121966195	NM_001006936
0.7908553557037591	0.0016122027121966511	NM_001006937
0.7908553557037591	0.0018425275384581685	NM_001040412
0.7908553557037591	0.001842527538458188	NM_001040411
0.7908553557037591	0.0018854848097304812	NM_001101391
0.7908553557037591	0.00192270992277651	NM_033261
0.7908553557037591	0.0019546466176022384	NM_006042
0.7908553557037591	0.0020046593727908847	NM_001037808
0.7908553557037591	0.00200465937279089	NM_003752
0.7908553557037591	0.0020046593727908978	NM_001099661
0.7908553557037591	0.0020342482223954413	NM_182554
0.7908553557037591	0.002034248222395463	NM_001042427
0.7908553557037591	0.002034303330382861	NM_005436
0.7908553557037591	0.0020564487674051887	NM_005715
0.7908553557037591	0.0020997905045763744	NM_153015
0.7908553557037591	0.002181526912516674	NM_182763
0.7908553557037591	0.002181526912516684	NM_021960
0.7908553557037591	0.0022164972051124834	NM_031947
0.7908553557037591	0.0022422885691321024	NM_021255
0.7908553557037591	0.002280660588187287	NM_001008215
0.7908553557037591	0.0023141714512682054	NM_001129819
0.7908553557037591	0.0023141714512682106	NM_007326
0.7908553557037591	0.002335677547056662	NM_022073
0.7908553557037591	0.002347156207274185	NM_024529
0.7908553557037591	0.0023718144962413938	NR_026852
0.7908553557037591	0.0023970107236704332	NM_000969
0.7908553557037591	0.0024292441285701937	NM_003996
0.7908553557037591	0.0024292441285705636	NM_001509
0.7908553557037591	0.0026411602688844013	NM_183058
0.7908553557037591	0.0027578662158707647	NM_181600
0.7908553557037591	0.002770546269536699	NM_004911
0.7908553557037591	0.002822454321333102	NM_080591
0.7908553557037591	0.0028224543213331258	NM_000962
0.7908553557037591	0.0028286115118272815	NM_014857
0.7908553557037591	0.002861354209184934	NM_175067
0.7908553557037591	0.0029749864412958547	NM_015440
0.7908553557037591	0.003068115188787216	NM_001145129
0.7908553557037591	0.0031323541842641785	NM_005223
0.7908553557037591	0.0031766411700565956	NM_133477
0.7908553557037591	0.0032380906450108562	NM_024764
0.7908553557037591	0.0032404033860197533	NR_029610
0.7908553557037591	0.003260765619051643	NM_001161616
0.7908553557037591	0.0032607656190517006	NM_001035223
0.7908553557037591	0.0032907543997224963	NR_001564
0.7908553557037591	0.0033701147015571297	NM_017763
0.7908553557037591	0.0034678824560830735	NM_033054
0.7908553557037591	0.0035394509488880085	NM_001145771
0.7908553557037591	0.003539450948888078	NM_201525
0.7908553557037591	0.0035394509488880957	NM_001145773
0.7908553557037591	0.0035394509488880957	NM_201524
0.7908553557037591	0.003539450948888117	NM_001145772
0.7908553557037591	0.0035494902113141825	NM_002168
0.7908553557037591	0.0035807100020504596	NM_005408
0.7908553557037591	0.0036019075598644553	NM_005535
0.7908553557037591	0.0036019075598645502	NM_153701
0.7908553557037591	0.00371942605049432	NM_152512
0.7908553557037591	0.0037294510339681446	NM_002393
0.7908553557037591	0.003729451033968236	NR_024171
0.7908553557037591	0.0037397977468831252	NM_033127
0.7908553557037591	0.0038414523393833864	NM_152599
0.7908553557037591	0.003851604566869324	NM_176823
0.7908553557037591	0.0038639857342893367	NM_001165895
0.7908553557037591	0.0038639857342893367	NM_016579
0.7908553557037591	0.003880981007129288	NM_173638
0.7908553557037591	0.0038816614228695838	NM_001025105
0.7908553557037591	0.003881661422869591	NM_001892
0.7908553557037591	0.003908158192160398	NM_001159927
0.7908553557037591	0.003908158192160421	NM_207102
0.7908553557037591	0.0039081581921604535	NM_001159929
0.7908553557037591	0.003958229322003392	NM_001171654
0.7908553557037591	0.0039582293220033985	NM_001007075
0.7908553557037591	0.003994682935837996	NM_032807
0.7908553557037591	0.003994682935838066	NM_178150
0.7908553557037591	0.004048310930354371	NM_033170
0.7908553557037591	0.004048310930354427	NM_033172
0.7908553557037591	0.004048310930354434	NM_033173
0.7908553557037591	0.004048310930354474	NM_006057
0.7908553557037591	0.004048310930354491	NM_033171
0.7908553557037591	0.004067037378051963	NR_027288
0.7908553557037591	0.004245996332784229	NM_005964
0.7908553557037591	0.004251783549660811	NM_005838
0.7908553557037591	0.004357491092230122	NM_001504
0.7908553557037591	0.004357491092230214	NM_001142797
0.7908553557037591	0.004383201106120098	NR_029907
0.7908553557037591	0.004414834685026706	NM_003375
0.7908553557037591	0.004425605684390615	NM_014956
0.7908553557037591	0.004439124194909097	NM_014402
0.7908553557037591	0.004458971268837145	NM_002085
0.7908553557037591	0.004458971268837154	NM_001039847
0.7908553557037591	0.004458971268837206	NM_001039848
0.7908553557037591	0.004465436141448056	NR_027795
0.7908553557037591	0.004480271550710344	NM_005328
0.7908553557037591	0.004497909061771389	NM_138811
0.7908553557037591	0.004563935456326262	NM_173510
0.7908553557037591	0.004577954285271175	NM_001079811
0.7908553557037591	0.0045779542852712	NM_001135602
0.7908553557037591	0.004577954285271229	NM_000404
0.7908553557037591	0.004611089990352505	NM_020140
0.7908553557037591	0.004614667023706515	NM_025145
0.7908553557037591	0.0046626136986424056	NM_201648
0.7908553557037591	0.004721001792594572	NM_005236
0.7908553557037591	0.004774409188694735	NM_002430
0.7908553557037591	0.0048767178586885986	NM_020209
0.7908553557037591	0.004883320727746546	NM_003156
0.7908553557037591	0.004890384918866451	NM_024901
0.7908553557037591	0.004897229943032712	NM_014672
0.7908553557037591	0.004904385867811303	NM_005003
0.7908553557037591	0.004933903941850113	NM_182913
0.7908553557037591	0.004946861681266164	NM_013318
0.7908553557037591	0.004955647133643361	NM_013261
0.7908553557037591	0.004975969745806334	NM_000398
0.7908553557037591	0.004988226110401064	NM_007221
0.7908553557037591	0.004991576765189816	NM_015159
0.7908553557037591	0.005006852192851602	NM_194435
0.7908553557037591	0.0050068521928517615	NM_003381
0.7908553557037591	0.005085097487280192	NM_152440
